Ticker,Date,Open Price,Close Price,Volume
^DJI,2020-03-19 00:00:00-04:00,19830.009765625,20087.189453125,780300000.0
^DJI,2020-03-20 00:00:00-04:00,20253.150390625,19173.98046875,872290000.0
^DJI,2020-03-23 00:00:00-04:00,19028.359375,18591.9296875,787970000.0
^DJI,2020-03-24 00:00:00-04:00,19722.189453125,20704.91015625,799340000.0
^DJI,2020-03-25 00:00:00-04:00,21050.33984375,21200.55078125,796320000.0
^DJI,2020-03-26 00:00:00-04:00,21468.380859375,22552.169921875,705180000.0
^DJI,2020-03-27 00:00:00-04:00,21898.470703125,21636.779296875,588830000.0
^DJI,2020-03-30 00:00:00-04:00,21678.220703125,22327.48046875,545540000.0
^DJI,2020-03-31 00:00:00-04:00,22208.419921875,21917.16015625,571210000.0
^DJI,2020-04-01 00:00:00-04:00,21227.380859375,20943.509765625,506680000.0
^DJI,2020-04-02 00:00:00-04:00,20819.4609375,21413.439453125,529540000.0
^DJI,2020-04-03 00:00:00-04:00,21285.9296875,21052.529296875,450010000.0
^DJI,2020-04-06 00:00:00-04:00,21693.630859375,22679.990234375,610760000.0
^DJI,2020-04-07 00:00:00-04:00,23537.439453125,22653.859375,594660000.0
^DJI,2020-04-08 00:00:00-04:00,22893.470703125,23433.5703125,472740000.0
^DJI,2020-04-09 00:00:00-04:00,23690.66015625,23719.369140625,566400000.0
^DJI,2020-04-13 00:00:00-04:00,23698.9296875,23390.76953125,394320000.0
^DJI,2020-04-14 00:00:00-04:00,23690.5703125,23949.759765625,485910000.0
^DJI,2020-04-15 00:00:00-04:00,23600.720703125,23504.349609375,437630000.0
^DJI,2020-04-16 00:00:00-04:00,23543.66015625,23537.6796875,471050000.0
^DJI,2020-04-17 00:00:00-04:00,23817.150390625,24242.490234375,525950000.0
^DJI,2020-04-20 00:00:00-04:00,24095.099609375,23650.439453125,423410000.0
^DJI,2020-04-21 00:00:00-04:00,23365.25,23018.880859375,485140000.0
^DJI,2020-04-22 00:00:00-04:00,23437.33984375,23475.8203125,352880000.0
^DJI,2020-04-23 00:00:00-04:00,23543.08984375,23515.259765625,389290000.0
^DJI,2020-04-24 00:00:00-04:00,23628.240234375,23775.26953125,376020000.0
^DJI,2020-04-27 00:00:00-04:00,23866.150390625,24133.779296875,389390000.0
^DJI,2020-04-28 00:00:00-04:00,24357.169921875,24101.55078125,400250000.0
^DJI,2020-04-29 00:00:00-04:00,24490.369140625,24633.859375,455290000.0
^DJI,2020-04-30 00:00:00-04:00,24585.5703125,24345.720703125,487840000.0
^DJI,2020-05-01 00:00:00-04:00,24120.779296875,23723.689453125,418160000.0
^DJI,2020-05-04 00:00:00-04:00,23581.55078125,23749.759765625,355360000.0
^DJI,2020-05-05 00:00:00-04:00,23958.880859375,23883.08984375,369710000.0
^DJI,2020-05-06 00:00:00-04:00,23978.880859375,23664.640625,377450000.0
^DJI,2020-05-07 00:00:00-04:00,23837.2109375,23875.890625,369890000.0
^DJI,2020-05-08 00:00:00-04:00,24107.8203125,24331.3203125,335760000.0
^DJI,2020-05-11 00:00:00-04:00,24256.44921875,24221.990234375,352400000.0
^DJI,2020-05-12 00:00:00-04:00,24292.83984375,23764.779296875,359480000.0
^DJI,2020-05-13 00:00:00-04:00,23702.16015625,23247.970703125,469950000.0
^DJI,2020-05-14 00:00:00-04:00,23049.060546875,23625.33984375,472700000.0
^DJI,2020-05-15 00:00:00-04:00,23454.830078125,23685.419921875,491510000.0
^DJI,2020-05-18 00:00:00-04:00,24059.98046875,24597.369140625,484190000.0
^DJI,2020-05-19 00:00:00-04:00,24577.48046875,24206.859375,374100000.0
^DJI,2020-05-20 00:00:00-04:00,24455.939453125,24575.900390625,366510000.0
^DJI,2020-05-21 00:00:00-04:00,24564.26953125,24474.119140625,346770000.0
^DJI,2020-05-22 00:00:00-04:00,24461.98046875,24465.16015625,255660000.0
^DJI,2020-05-26 00:00:00-04:00,24781.83984375,24995.109375,424380000.0
^DJI,2020-05-27 00:00:00-04:00,25298.630859375,25548.26953125,411230000.0
^DJI,2020-05-28 00:00:00-04:00,25697.359375,25400.640625,377800000.0
^DJI,2020-05-29 00:00:00-04:00,25324.150390625,25383.109375,527620000.0
^DJI,2020-06-01 00:00:00-04:00,25342.990234375,25475.01953125,338310000.0
^DJI,2020-06-02 00:00:00-04:00,25582.51953125,25742.650390625,352610000.0
^DJI,2020-06-03 00:00:00-04:00,25906.880859375,26269.890625,398790000.0
^DJI,2020-06-04 00:00:00-04:00,26226.490234375,26281.8203125,372190000.0
^DJI,2020-06-05 00:00:00-04:00,26836.80078125,27110.98046875,542310000.0
^DJI,2020-06-08 00:00:00-04:00,27232.9296875,27572.439453125,430200000.0
^DJI,2020-06-09 00:00:00-04:00,27447.369140625,27272.30078125,381430000.0
^DJI,2020-06-10 00:00:00-04:00,27251.890625,26989.990234375,448930000.0
^DJI,2020-06-11 00:00:00-04:00,26282.509765625,25128.169921875,647780000.0
^DJI,2020-06-12 00:00:00-04:00,25659.419921875,25605.5390625,514440000.0
^DJI,2020-06-15 00:00:00-04:00,25270.390625,25763.16015625,461230000.0
^DJI,2020-06-16 00:00:00-04:00,26326.6796875,26289.98046875,489500000.0
^DJI,2020-06-17 00:00:00-04:00,26330.51953125,26119.609375,328830000.0
^DJI,2020-06-18 00:00:00-04:00,26016.44921875,26080.099609375,328390000.0
^DJI,2020-06-19 00:00:00-04:00,26213.099609375,25871.4609375,669390000.0
^DJI,2020-06-22 00:00:00-04:00,25865.080078125,26024.9609375,351780000.0
^DJI,2020-06-23 00:00:00-04:00,26159.390625,26156.099609375,389980000.0
^DJI,2020-06-24 00:00:00-04:00,25992.9609375,25445.939453125,450120000.0
^DJI,2020-06-25 00:00:00-04:00,25365.220703125,25745.599609375,384560000.0
^DJI,2020-06-26 00:00:00-04:00,25641.689453125,25015.55078125,640860000.0
^DJI,2020-06-29 00:00:00-04:00,25152.44921875,25595.80078125,378070000.0
^DJI,2020-06-30 00:00:00-04:00,25512.4296875,25812.880859375,410780000.0
^DJI,2020-07-01 00:00:00-04:00,25879.380859375,25734.970703125,373180000.0
^DJI,2020-07-02 00:00:00-04:00,25936.44921875,25827.359375,349130000.0
^DJI,2020-07-06 00:00:00-04:00,25996.080078125,26287.029296875,340690000.0
^DJI,2020-07-07 00:00:00-04:00,26172.009765625,25890.1796875,346820000.0
^DJI,2020-07-08 00:00:00-04:00,25950.060546875,26067.279296875,337300000.0
^DJI,2020-07-09 00:00:00-04:00,26094.919921875,25706.08984375,387610000.0
^DJI,2020-07-10 00:00:00-04:00,25690.349609375,26075.30078125,338170000.0
^DJI,2020-07-13 00:00:00-04:00,26225.0703125,26085.80078125,425320000.0
^DJI,2020-07-14 00:00:00-04:00,26044.169921875,26642.58984375,401640000.0
^DJI,2020-07-15 00:00:00-04:00,27009.810546875,26870.099609375,384900000.0
^DJI,2020-07-16 00:00:00-04:00,26746.5703125,26734.7109375,287330000.0
^DJI,2020-07-17 00:00:00-04:00,26774.619140625,26671.94921875,296460000.0
^DJI,2020-07-20 00:00:00-04:00,26660.2890625,26680.869140625,309390000.0
^DJI,2020-07-21 00:00:00-04:00,26833.140625,26840.400390625,364930000.0
^DJI,2020-07-22 00:00:00-04:00,26824.560546875,27005.83984375,404340000.0
^DJI,2020-07-23 00:00:00-04:00,26955.970703125,26652.330078125,419800000.0
^DJI,2020-07-24 00:00:00-04:00,26533.41015625,26469.890625,494170000.0
^DJI,2020-07-27 00:00:00-04:00,26447.669921875,26584.76953125,400930000.0
^DJI,2020-07-28 00:00:00-04:00,26529.44921875,26379.279296875,361090000.0
^DJI,2020-07-29 00:00:00-04:00,26388.439453125,26539.5703125,347580000.0
^DJI,2020-07-30 00:00:00-04:00,26367.419921875,26313.650390625,351540000.0
^DJI,2020-07-31 00:00:00-04:00,26409.330078125,26428.3203125,488050000.0
^DJI,2020-08-03 00:00:00-04:00,26542.3203125,26664.400390625,439380000.0
^DJI,2020-08-04 00:00:00-04:00,26664.609375,26828.470703125,346350000.0
^DJI,2020-08-05 00:00:00-04:00,26924.779296875,27201.51953125,366000000.0
^DJI,2020-08-06 00:00:00-04:00,27170.8203125,27386.98046875,322460000.0
^DJI,2020-08-07 00:00:00-04:00,27321.6796875,27433.48046875,321170000.0
^DJI,2020-08-10 00:00:00-04:00,27488.2109375,27791.439453125,360340000.0
^DJI,2020-08-11 00:00:00-04:00,27961.640625,27686.91015625,428220000.0
^DJI,2020-08-12 00:00:00-04:00,27860.240234375,27976.83984375,340210000.0
^DJI,2020-08-13 00:00:00-04:00,27922.509765625,27896.720703125,360160000.0
^DJI,2020-08-14 00:00:00-04:00,27828.9296875,27931.01953125,275540000.0
^DJI,2020-08-17 00:00:00-04:00,27970.05078125,27844.91015625,286860000.0
^DJI,2020-08-18 00:00:00-04:00,27853.48046875,27778.0703125,276170000.0
^DJI,2020-08-19 00:00:00-04:00,27811.259765625,27692.880859375,311460000.0
^DJI,2020-08-20 00:00:00-04:00,27622.6796875,27739.73046875,304550000.0
^DJI,2020-08-21 00:00:00-04:00,27758.130859375,27930.330078125,372720000.0
^DJI,2020-08-24 00:00:00-04:00,28077.580078125,28308.4609375,383880000.0
^DJI,2020-08-25 00:00:00-04:00,28347.419921875,28248.439453125,338420000.0
^DJI,2020-08-26 00:00:00-04:00,28257.880859375,28331.919921875,327070000.0
^DJI,2020-08-27 00:00:00-04:00,28384.0703125,28492.26953125,404340000.0
^DJI,2020-08-28 00:00:00-04:00,28601.2890625,28653.869140625,369740000.0
^DJI,2020-08-31 00:00:00-04:00,28643.66015625,28430.05078125,517320000.0
^DJI,2020-09-01 00:00:00-04:00,28439.609375,28645.66015625,423410000.0
^DJI,2020-09-02 00:00:00-04:00,28736.7890625,29100.5,539510000.0
^DJI,2020-09-03 00:00:00-04:00,29090.69921875,28292.73046875,650080000.0
^DJI,2020-09-04 00:00:00-04:00,28341.05078125,28133.310546875,694640000.0
^DJI,2020-09-08 00:00:00-04:00,27925.23046875,27500.890625,580860000.0
^DJI,2020-09-09 00:00:00-04:00,27711.7109375,27940.470703125,460590000.0
^DJI,2020-09-10 00:00:00-04:00,28022.509765625,27534.580078125,442850000.0
^DJI,2020-09-11 00:00:00-04:00,27613.859375,27665.640625,435330000.0
^DJI,2020-09-14 00:00:00-04:00,27718.740234375,27993.330078125,380750000.0
^DJI,2020-09-15 00:00:00-04:00,28139.759765625,27995.599609375,414520000.0
^DJI,2020-09-16 00:00:00-04:00,28031.689453125,28032.380859375,416650000.0
^DJI,2020-09-17 00:00:00-04:00,27834.1796875,27901.98046875,437230000.0
^DJI,2020-09-18 00:00:00-04:00,27864.869140625,27657.419921875,698710000.0
^DJI,2020-09-21 00:00:00-04:00,27484.7109375,27147.69921875,523660000.0
^DJI,2020-09-22 00:00:00-04:00,27170.33984375,27288.1796875,420720000.0
^DJI,2020-09-23 00:00:00-04:00,27413.599609375,26763.130859375,459470000.0
^DJI,2020-09-24 00:00:00-04:00,26716.08984375,26815.439453125,447810000.0
^DJI,2020-09-25 00:00:00-04:00,26694.509765625,27173.9609375,388900000.0
^DJI,2020-09-28 00:00:00-04:00,27362.140625,27584.060546875,401860000.0
^DJI,2020-09-29 00:00:00-04:00,27560.240234375,27452.66015625,303820000.0
^DJI,2020-09-30 00:00:00-04:00,27514.640625,27781.69921875,452550000.0
^DJI,2020-10-01 00:00:00-04:00,27940.630859375,27816.900390625,373450000.0
^DJI,2020-10-02 00:00:00-04:00,27536.390625,27682.810546875,392770000.0
^DJI,2020-10-05 00:00:00-04:00,27825.419921875,28148.640625,318210000.0
^DJI,2020-10-06 00:00:00-04:00,28214.240234375,27772.759765625,435030000.0
^DJI,2020-10-07 00:00:00-04:00,27971.359375,28303.4609375,328750000.0
^DJI,2020-10-08 00:00:00-04:00,28348.859375,28425.509765625,314750000.0
^DJI,2020-10-09 00:00:00-04:00,28533.609375,28586.900390625,324050000.0
^DJI,2020-10-12 00:00:00-04:00,28671.119140625,28837.51953125,493680000.0
^DJI,2020-10-13 00:00:00-04:00,28764.94921875,28679.810546875,526110000.0
^DJI,2020-10-14 00:00:00-04:00,28731.30078125,28514.0,370800000.0
^DJI,2020-10-15 00:00:00-04:00,28323.400390625,28494.19921875,328940000.0
^DJI,2020-10-16 00:00:00-04:00,28570.720703125,28606.310546875,356140000.0
^DJI,2020-10-19 00:00:00-04:00,28633.55078125,28195.419921875,358700000.0
^DJI,2020-10-20 00:00:00-04:00,28245.849609375,28308.7890625,350220000.0
^DJI,2020-10-21 00:00:00-04:00,28270.66015625,28210.8203125,299420000.0
^DJI,2020-10-22 00:00:00-04:00,28197.419921875,28363.66015625,330320000.0
^DJI,2020-10-23 00:00:00-04:00,28409.650390625,28335.5703125,347300000.0
^DJI,2020-10-26 00:00:00-04:00,28185.8203125,27685.380859375,404150000.0
^DJI,2020-10-27 00:00:00-04:00,27651.1796875,27463.189453125,366400000.0
^DJI,2020-10-28 00:00:00-04:00,27102.140625,26519.94921875,496150000.0
^DJI,2020-10-29 00:00:00-04:00,26480.98046875,26659.109375,419770000.0
^DJI,2020-10-30 00:00:00-04:00,26572.26953125,26501.599609375,504820000.0
^DJI,2020-11-02 00:00:00-05:00,26691.279296875,26925.05078125,379990000.0
^DJI,2020-11-03 00:00:00-05:00,27138.689453125,27480.029296875,350980000.0
^DJI,2020-11-04 00:00:00-05:00,27512.830078125,27847.66015625,447860000.0
^DJI,2020-11-05 00:00:00-05:00,28083.369140625,28390.1796875,390140000.0
^DJI,2020-11-06 00:00:00-05:00,28399.130859375,28323.400390625,326710000.0
^DJI,2020-11-09 00:00:00-05:00,29467.900390625,29157.970703125,673310000.0
^DJI,2020-11-10 00:00:00-05:00,29254.169921875,29420.919921875,526980000.0
^DJI,2020-11-11 00:00:00-05:00,29524.349609375,29397.630859375,376700000.0
^DJI,2020-11-12 00:00:00-05:00,29231.91015625,29080.169921875,369320000.0
^DJI,2020-11-13 00:00:00-05:00,29203.900390625,29479.810546875,348810000.0
^DJI,2020-11-16 00:00:00-05:00,29672.359375,29950.439453125,418290000.0
^DJI,2020-11-17 00:00:00-05:00,29800.150390625,29783.349609375,372380000.0
^DJI,2020-11-18 00:00:00-05:00,29875.400390625,29438.419921875,382850000.0
^DJI,2020-11-19 00:00:00-05:00,29370.919921875,29483.23046875,331330000.0
^DJI,2020-11-20 00:00:00-05:00,29437.5703125,29263.48046875,305350000.0
^DJI,2020-11-23 00:00:00-05:00,29332.8203125,29591.26953125,387200000.0
^DJI,2020-11-24 00:00:00-05:00,29746.109375,30046.240234375,432760000.0
^DJI,2020-11-25 00:00:00-05:00,30058.869140625,29872.470703125,323030000.0
^DJI,2020-11-27 00:00:00-05:00,29911.330078125,29910.369140625,177040000.0
^DJI,2020-11-30 00:00:00-05:00,29854.509765625,29638.640625,551350000.0
^DJI,2020-12-01 00:00:00-05:00,29797.5,29823.919921875,429510000.0
^DJI,2020-12-02 00:00:00-05:00,29695.08984375,29883.7890625,385280000.0
^DJI,2020-12-03 00:00:00-05:00,29920.830078125,29969.51953125,405680000.0
^DJI,2020-12-04 00:00:00-05:00,29989.560546875,30218.259765625,356590000.0
^DJI,2020-12-07 00:00:00-05:00,30233.029296875,30069.7890625,365810000.0
^DJI,2020-12-08 00:00:00-05:00,29997.94921875,30173.880859375,311190000.0
^DJI,2020-12-09 00:00:00-05:00,30229.810546875,30068.810546875,380520000.0
^DJI,2020-12-10 00:00:00-05:00,30032.55078125,29999.259765625,325550000.0
^DJI,2020-12-11 00:00:00-05:00,29988.2109375,30046.369140625,393870000.0
^DJI,2020-12-14 00:00:00-05:00,30123.91015625,29861.55078125,371980000.0
^DJI,2020-12-15 00:00:00-05:00,29919.08984375,30199.310546875,417770000.0
^DJI,2020-12-16 00:00:00-05:00,30191.380859375,30154.5390625,344590000.0
^DJI,2020-12-17 00:00:00-05:00,30216.0,30303.369140625,345530000.0
^DJI,2020-12-18 00:00:00-05:00,30314.259765625,30179.05078125,782070000.0
^DJI,2020-12-21 00:00:00-05:00,30159.0,30216.44921875,437480000.0
^DJI,2020-12-22 00:00:00-05:00,30200.19921875,30015.509765625,388810000.0
^DJI,2020-12-23 00:00:00-05:00,30046.73046875,30129.830078125,274050000.0
^DJI,2020-12-24 00:00:00-05:00,30155.919921875,30199.869140625,145570000.0
^DJI,2020-12-28 00:00:00-05:00,30283.23046875,30403.970703125,302490000.0
^DJI,2020-12-29 00:00:00-05:00,30492.0703125,30335.669921875,357610000.0
^DJI,2020-12-30 00:00:00-05:00,30415.08984375,30409.560546875,291890000.0
^DJI,2020-12-31 00:00:00-05:00,30417.640625,30606.48046875,284470000.0
^DJI,2021-01-04 00:00:00-05:00,30627.470703125,30223.890625,475080000.0
^DJI,2021-01-05 00:00:00-05:00,30204.25,30391.599609375,350910000.0
^DJI,2021-01-06 00:00:00-05:00,30362.779296875,30829.400390625,500430000.0
^DJI,2021-01-07 00:00:00-05:00,30901.1796875,31041.130859375,427810000.0
^DJI,2021-01-08 00:00:00-05:00,31069.580078125,31097.970703125,381150000.0
^DJI,2021-01-11 00:00:00-05:00,31015.369140625,31008.689453125,356540000.0
^DJI,2021-01-12 00:00:00-05:00,31015.009765625,31068.689453125,362620000.0
^DJI,2021-01-13 00:00:00-05:00,31084.880859375,31060.470703125,413250000.0
^DJI,2021-01-14 00:00:00-05:00,31085.669921875,30991.51953125,427810000.0
^DJI,2021-01-15 00:00:00-05:00,30926.76953125,30814.259765625,433000000.0
^DJI,2021-01-19 00:00:00-05:00,30887.419921875,30930.51953125,386400000.0
^DJI,2021-01-20 00:00:00-05:00,31017.5390625,31188.380859375,384980000.0
^DJI,2021-01-21 00:00:00-05:00,31198.009765625,31176.009765625,418780000.0
^DJI,2021-01-22 00:00:00-05:00,31141.560546875,30996.98046875,436040000.0
^DJI,2021-01-25 00:00:00-05:00,30989.849609375,30960.0,472890000.0
^DJI,2021-01-26 00:00:00-05:00,30968.55078125,30937.0390625,373150000.0
^DJI,2021-01-27 00:00:00-05:00,30893.779296875,30303.169921875,566470000.0
^DJI,2021-01-28 00:00:00-05:00,30377.189453125,30603.359375,465140000.0
^DJI,2021-01-29 00:00:00-05:00,30553.91015625,29982.619140625,536320000.0
^DJI,2021-02-01 00:00:00-05:00,30054.73046875,30211.91015625,347060000.0
^DJI,2021-02-02 00:00:00-05:00,30276.880859375,30687.48046875,333160000.0
^DJI,2021-02-03 00:00:00-05:00,30689.650390625,30723.599609375,305590000.0
^DJI,2021-02-04 00:00:00-05:00,30737.779296875,31055.859375,338330000.0
^DJI,2021-02-05 00:00:00-05:00,31093.810546875,31148.240234375,293550000.0
^DJI,2021-02-08 00:00:00-05:00,31191.19921875,31385.759765625,322250000.0
^DJI,2021-02-09 00:00:00-05:00,31359.880859375,31375.830078125,308210000.0
^DJI,2021-02-10 00:00:00-05:00,31428.01953125,31437.80078125,326450000.0
^DJI,2021-02-11 00:00:00-05:00,31466.490234375,31430.69921875,280320000.0
^DJI,2021-02-12 00:00:00-05:00,31420.80078125,31458.400390625,263090000.0
^DJI,2021-02-16 00:00:00-05:00,31472.080078125,31522.75,329210000.0
^DJI,2021-02-17 00:00:00-05:00,31485.609375,31613.01953125,343510000.0
^DJI,2021-02-18 00:00:00-05:00,31558.599609375,31493.33984375,325990000.0
^DJI,2021-02-19 00:00:00-05:00,31504.130859375,31494.3203125,353070000.0
^DJI,2021-02-22 00:00:00-05:00,31381.119140625,31521.689453125,387210000.0
^DJI,2021-02-23 00:00:00-05:00,31501.890625,31537.349609375,460410000.0
^DJI,2021-02-24 00:00:00-05:00,31499.75,31961.859375,410150000.0
^DJI,2021-02-25 00:00:00-05:00,31955.939453125,31402.009765625,454110000.0
^DJI,2021-02-26 00:00:00-05:00,31401.2890625,30932.369140625,532250000.0
^DJI,2021-03-01 00:00:00-05:00,31065.900390625,31535.509765625,385670000.0
^DJI,2021-03-02 00:00:00-05:00,31535.369140625,31391.51953125,337270000.0
^DJI,2021-03-03 00:00:00-05:00,31352.9609375,31270.08984375,409660000.0
^DJI,2021-03-04 00:00:00-05:00,31289.009765625,30924.140625,537850000.0
^DJI,2021-03-05 00:00:00-05:00,31029.1796875,31496.30078125,501810000.0
^DJI,2021-03-08 00:00:00-05:00,31512.150390625,31802.439453125,496980000.0
^DJI,2021-03-09 00:00:00-05:00,31892.349609375,31832.740234375,458690000.0
^DJI,2021-03-10 00:00:00-05:00,31906.9609375,32297.01953125,409110000.0
^DJI,2021-03-11 00:00:00-05:00,32354.5,32485.58984375,400020000.0
^DJI,2021-03-12 00:00:00-05:00,32462.400390625,32778.640625,346400000.0
^DJI,2021-03-15 00:00:00-04:00,32798.83984375,32953.4609375,360080000.0
^DJI,2021-03-16 00:00:00-04:00,32966.75,32825.94921875,386370000.0
^DJI,2021-03-17 00:00:00-04:00,32825.51953125,33015.37109375,391200000.0
^DJI,2021-03-18 00:00:00-04:00,32928.16015625,32862.30078125,418480000.0
^DJI,2021-03-19 00:00:00-04:00,32858.359375,32627.970703125,811890000.0
^DJI,2021-03-22 00:00:00-04:00,32601.8203125,32731.19921875,383500000.0
^DJI,2021-03-23 00:00:00-04:00,32691.5,32423.150390625,385840000.0
^DJI,2021-03-24 00:00:00-04:00,32470.880859375,32420.060546875,399390000.0
^DJI,2021-03-25 00:00:00-04:00,32346.810546875,32619.48046875,411990000.0
^DJI,2021-03-26 00:00:00-04:00,32681.0703125,33072.87890625,382170000.0
^DJI,2021-03-29 00:00:00-04:00,33087.55078125,33171.37109375,351610000.0
^DJI,2021-03-30 00:00:00-04:00,33127.87890625,33066.9609375,307510000.0
^DJI,2021-03-31 00:00:00-04:00,33116.0390625,32981.55078125,414140000.0
^DJI,2021-04-01 00:00:00-04:00,33054.578125,33153.2109375,311880000.0
^DJI,2021-04-05 00:00:00-04:00,33222.37890625,33527.19140625,344270000.0
^DJI,2021-04-06 00:00:00-04:00,33500.01953125,33430.23828125,297940000.0
^DJI,2021-04-07 00:00:00-04:00,33444.98046875,33446.26171875,273440000.0
^DJI,2021-04-08 00:00:00-04:00,33469.890625,33503.5703125,304040000.0
^DJI,2021-04-09 00:00:00-04:00,33526.19140625,33800.6015625,316410000.0
^DJI,2021-04-12 00:00:00-04:00,33775.05859375,33745.3984375,327370000.0
^DJI,2021-04-13 00:00:00-04:00,33721.16015625,33677.26953125,324480000.0
^DJI,2021-04-14 00:00:00-04:00,33668.94921875,33730.890625,315330000.0
^DJI,2021-04-15 00:00:00-04:00,33788.53125,34035.98828125,319680000.0
^DJI,2021-04-16 00:00:00-04:00,34058.16015625,34200.671875,343760000.0
^DJI,2021-04-19 00:00:00-04:00,34182.37890625,34077.62890625,312540000.0
^DJI,2021-04-20 00:00:00-04:00,34034.1796875,33821.30078125,350960000.0
^DJI,2021-04-21 00:00:00-04:00,33808.30078125,34137.30859375,290300000.0
^DJI,2021-04-22 00:00:00-04:00,34109.87890625,33815.8984375,344470000.0
^DJI,2021-04-23 00:00:00-04:00,33804.51953125,34043.48828125,346380000.0
^DJI,2021-04-26 00:00:00-04:00,34044.23046875,33981.5703125,279300000.0
^DJI,2021-04-27 00:00:00-04:00,33932.12890625,33984.9296875,289030000.0
^DJI,2021-04-28 00:00:00-04:00,33860.4609375,33820.37890625,335820000.0
^DJI,2021-04-29 00:00:00-04:00,33855.640625,34060.359375,408450000.0
