Date,Price,Close,High,Low,Open,Volume,Returns,MA5,MA10,MA20,MA50,MA200,Price_to_MA5,Price_to_MA10,Price_to_MA20,Price_to_MA50,Price_to_MA200,MA5_cross_MA10,MA10_cross_MA20,MA20_cross_MA50,MA50_cross_MA200,Volatility,PrevClose,TR,ATR14,ATR_Ratio,RSI,EMA12,EMA26,MACD,MACD_Signal,MACD_Hist,MACD_Hist_Positive,MACD_Cross_Signal,BB_Middle,BB_StdDev,BB_Upper,BB_Lower,BB_Width,BB_Position,Volume_Change,Volume_MA10,Relative_Volume,Volume_Price_Trend,OBV,OBV_MA20,OBV_Signal,Body_Size,Upper_Shadow,Lower_Shadow,Is_Bullish,Gap_Up,Gap_Down,Returns_5d,Returns_10d,Returns_20d,Target,Buy_Probability,Buy_Signal
2015-10-16,98.0797882080078,98.0797882080078,98.14371653441049,97.1928024929284,97.1928024929284,4068800,0.007634910100691172,97.22157592773438,96.54954147338867,94.58059349060059,93.67617431640625,89.6926773071289,1.0088273849923122,1.0158493423300297,1.0369969629948976,1.0470088997948148,1.0935094274436634,1,1,1,1,0.01056726267796286,97.33663177490234,0.9509140414820934,1.5108447838197594,0.015404241907777746,78.19829364510551,96.11874936795684,94.82308641123876,1.2956629567180755,0.9442282260835994,0.35143473063447617,1,0,94.58059349060059,2.288186320870304,99.1569661323412,90.00422084885999,0.09677191636982917,0.88231094704695,0.17973846733741183,4188730.0,0.9713684099953924,75175766.96853608,48881000,34329750.0,1,0.9327717084679389,0.06722829153206113,0.0,1,0,0,0.01162109832241276,0.041847192939872935,0.06619172786069427,0,0.37776385056052775,0
2015-10-19,98.36746215820312,98.36746215820312,98.4473695200302,97.64828370867755,97.9759118176718,3097700,0.0029330604750616995,97.4133529663086,96.8611846923828,94.84109611511231,93.78424942016602,89.77762699127197,1.0097944394976788,1.0155508883213027,1.0371818355917222,1.0488697490929815,1.0956790177553506,1,1,1,1,0.010332131814573573,98.0797882080078,0.79908581135264,1.389269781596194,0.014123265469244793,85.16211842472858,96.46470518184088,95.08563276286576,1.3790724189751273,1.0311970646619049,0.3478753543132225,1,0,94.84109611511231,2.4109162476062016,99.66292861032471,90.0192636198999,0.10168234431537906,0.8656665849127012,-0.23866987809673612,4045630.0,0.7656903869113092,76066894.56405614,51978700,35792865.0,1,0.4899978637695166,0.09999847412107883,0.4100036621094046,1,0,0,0.009843950324953,0.03271809439729756,0.055927408338252604,0,0.3527131968303621,0
2015-10-20,98.16766357421876,98.16766357421876,98.42337071931875,97.7681207789663,98.19962772942364,3318400,-0.0020311450514299834,97.61152038574218,97.19440078735352,95.12277183532714,93.87767456054688,89.87011428833007,1.0056975158903254,1.0100135684667124,1.0320101241810196,1.045697648921896,1.0923282378307397,1,1,1,1,0.010158537491365579,98.36746215820312,0.6552499403524479,1.2808210418058223,0.013047280491069947,80.26284176260071,96.72669878066824,95.31393134148449,1.412767439183753,1.1075111395662747,0.30525629961747835,1,0,95.12277183532714,2.455874252431359,100.03452034018986,90.21102333046443,0.10327176994727914,0.8099600616641026,0.07124640862575449,3849930.0,0.8619377495175237,75403882.94296244,48660300,37321640.0,1,0.048781622456435594,0.3414620530522556,0.6097563244913088,0,0,0,0.010196228186171385,0.03513621858366989,0.06088038259207407,1,0.3953012104234905,1
2015-10-21,98.52728271484376,98.52728271484376,99.1026193763843,98.08778308115906,98.51929014972012,3491800,0.0036633156737311268,98.09576568603515,97.48607025146485,95.40764694213867,93.9768605041504,89.96561939239501,1.0043989363433863,1.010680628121465,1.0326979636610998,1.0484206663883222,1.095165946505699,1,1,1,1,0.010159530105558864,98.16766357421876,1.014836295225237,1.2168940169850313,0.01235083302263545,78.31952515744433,97.00371169361833,95.55195736914074,1.4517543244775908,1.1763597765485378,0.27539454792905294,1,0,95.40764694213867,2.505833797856438,100.41931453785155,90.39597934642579,0.10505798552504447,0.8112372990752339,0.05225409836065564,3731100.0,0.9358634182948729,76659601.05819681,52152100,38820760.0,1,0.007875718636836648,0.5669255861733247,0.42519869518983866,1,0,0,0.025193277061428265,0.03050597951415246,0.06137580096298434,0,0.3707634623864287,0
2015-10-22,99.3743133544922,99.3743133544922,99.4702058479283,98.1916636549442,99.0067346077986,5855300,0.008596914644443121,98.50330200195313,97.74976882934571,95.72807922363282,94.09298706054688,90.05174793243408,1.0088424584235949,1.0166194206349752,1.0380894943305121,1.056128798318911,1.103524536015146,1,1,1,1,0.010226571995358641,98.52728271484376,1.278542192984105,1.1261409406921001,0.01133231418339348,78.8544121024204,97.36841964144509,95.83509484953714,1.533324791907944,1.247752779620419,0.28557201228752493,1,0,95.72807922363282,2.585613033434793,100.89930529050241,90.55685315676322,0.10803990028440787,0.8525502543990148,0.6768715275788992,3820810.0,1.5324760980001624,81619219.56253031,58007400,40354030.0,1,0.2874983310763258,0.07500143050600808,0.6375002384176661,1,0,0,0.020934375295645458,0.02725923741014591,0.0689356166285715,0,0.3586870113002179,0
2015-10-23,99.5740966796875,99.5740966796875,100.4850541380266,98.2635962625491,99.8937322660353,5281600,0.002010412132183781,98.80216369628906,98.01186981201172,96.04252014160156,94.19196197509766,90.12978813171387,1.007812915775522,1.0159391599269778,1.036770969075771,1.057140063671386,1.1047856512673913,1,1,1,1,0.010231189206665643,99.3743133544922,2.2214578754774976,1.200340132724237,0.012054742877412403,76.49340508797113,97.70775457040546,96.1120579480668,1.5956966223386502,1.3173415481640653,0.2783550741745848,1,0,96.04252014160156,2.6543867625205557,101.35129366664268,90.73374661656044,0.11055048362358794,0.8326169897272637,-0.09797960821819551,3959620.0,1.3338653709194317,82674395.1728818,63289000,41877435.0,1,0.14388550414402768,0.26618639881442463,0.5899280970415477,0,0,0,0.015235641297578706,0.027033794505515685,0.06741490696721897,0,0.3777632022836425,0
2015-10-26,99.89372253417967,99.89372253417967,100.41312954932542,99.10262316331756,99.52614377947964,4550200,0.0032099297422738537,99.10741577148437,98.26038436889648,96.47842178344726,94.28572158813476,90.21662536621093,1.0079338842262653,1.0166225501332378,1.0353996332817126,1.0594787933059702,1.107265120244601,1,1,1,1,0.008217737558779924,99.5740966796875,1.3105063860078587,1.2237421940111284,0.012250441398781713,81.36741056854791,98.04405733406303,96.39218125074183,1.6518760833211985,1.3842484551954921,0.2676276281257064,1,0,96.47842178344726,2.5258154398056347,101.53005266305853,91.426790903836,0.10472042942306861,0.8380394205480061,-0.1384807634050288,4128450.0,1.1021569838559266,84128756.73599209,67839200,43928080.0,1,0.2804860461762219,0.39634069752837553,0.32317325629540256,1,0,0,0.015515906809935531,0.025512594950772183,0.09561795327088718,0,0.37776453825972434,0
2015-10-27,99.46221923828124,99.46221923828124,99.957648576014,98.94281220334798,99.4941834046739,3674800,-0.004319623745634216,99.36632690429687,98.48892364501953,96.9402946472168,94.37164566040039,90.30315425872803,1.0009650385293674,1.0098822848015856,1.0260152354626337,1.0539417697154445,1.1014257481340188,1,1,1,1,0.007728263639051634,99.89372253417967,1.0148363726660108,1.2191759147598578,0.012257678584861282,74.94813600966998,98.26223608855814,96.61959147204104,1.642644616517103,1.4359276874598144,0.20671692905728856,1,0,96.9402946472168,2.1366893271914655,101.21367330159973,92.66691599283388,0.0881651674349561,0.7950738508133208,-0.1923871478176783,4198790.0,0.8752045232078766,82543068.42422451,64164400,46190425.0,1,0.031496867134056174,0.4566895549107593,0.5118135779551846,0,0,0,0.013187190332626608,0.02351787812056383,0.10238272813831273,0,0.38939514706853673,0
2015-10-28,98.94278717041016,98.94278717041016,99.55808045230825,97.66425132088568,99.39027319360876,6821500,-0.005222405772252858,99.44942779541016,98.77259674072266,97.27311286926269,94.3978889465332,90.38980030059814,0.9949055450973305,1.0017230531068677,1.0171648079504925,1.048146184989912,1.0946233628281998,1,1,1,1,0.006791702360012939,99.46221923828124,1.8938291314225637,1.2357279976133395,0.012489318655285431,65.50526722306857,98.36693625499692,96.7916800422906,1.5752562127063214,1.463793392509116,0.11146282019720544,1,0,97.27311286926269,1.876158974272019,101.02543081780672,93.52079492071866,0.07715015666430321,0.722485717367758,0.8562914988570807,4360900.0,1.5642413263317205,78999762.57324195,57342900,47841915.0,1,0.23628637651300394,0.08860739119237929,0.6751062322946167,0,0,0,0.004217151271378672,0.029516672193196758,0.07212723436500434,0,0.3467263390092565,0
2015-10-29,98.79096221923828,98.79096221923828,99.14256187572164,98.08776900281164,98.62315495497306,4635300,-0.0015344721481352908,99.33275756835937,98.91802978515625,97.53681030273438,94.4217318725586,90.47997528076172,0.9945456527898339,0.9987154256287357,1.0128582420586778,1.0462735671124614,1.0918544342290917,1,1,1,1,0.0064656765146428544,98.94278717041016,1.0547928729099993,1.252280528296806,0.012676063681996816,63.03821173414164,98.43217101872635,96.93977501836079,1.4923960003655594,1.4695139140804048,0.022882086285154646,1,0,97.53681030273438,1.6809197867659382,100.89864987626626,94.1749707292025,0.06893478601765665,0.6865276270732803,-0.32048669647438244,4479540.0,1.0347714274233515,78296008.37707496,52707600,49000880.0,1,0.15909025229026108,0.3333352599485747,0.5075744877611642,1,0,0,-0.005870240664435755,0.014941244810064758,0.0563956062029809,0,0.3477317488255276,0
